type,file,card_lo,card_hi,depth_lo,depth_hi,dist,overlap_or_dx,delta_y
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2350748842543430548_2350748842543430548.json,1,22,3,6,153.5,12.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2350748842543430548_2350748842543430548.json,4,18,3,6,153.5,12.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2350748842543430548_2350748842543430548.json,5,10,3,6,153.5,12.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2350748842543430548_2350748842543430548.json,8,16,3,6,153.5,12.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2350748842543430548_2350748842543430548.json,16,25,6,8,159.0,5.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2350748842543430548_2350748842543430548.json,18,25,6,8,159.0,5.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2375663692683446440_2375663692683446440.json,0,31,3,6,155.7,4.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2375663692683446440_2375663692683446440.json,8,21,3,6,155.7,4.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2434833578229110984_2434833578229110984.json,20,21,1,3,158.5,4.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2434833578229110984_2434833578229110984.json,20,26,1,3,159.2,2.5,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2763772532271827928_2763772532271827928.json,16,14,3,13,166.2,4.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2851929339527503317_2851929339527503317.json,5,15,0,2,152.2,16.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2851929339527503317_2851929339527503317.json,5,19,0,3,152.5,8.6,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2851929339527503317_2851929339527503317.json,6,28,1,5,161.4,6.9,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2851929339527503317_2851929339527503317.json,9,29,1,6,150.4,19.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2851929339527503317_2851929339527503317.json,19,29,3,6,166.8,6.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2943308756877397772_2943308756877397772.json,1,9,3,6,162.8,4.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2943308756877397772_2943308756877397772.json,28,10,3,6,162.8,4.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2943308756877397772_2943308756877397772.json,20,17,1,3,172.0,5.6,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_2943308756877397772_2943308756877397772.json,25,22,1,3,172.0,5.6,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3044249161613002434_3044249161613002434.json,4,13,2,5,165.6,3.9,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3077057274554174900_3077057274554174900.json,14,17,1,4,163.3,4.3,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3101667580156783073_3101667580156783073.json,0,10,0,3,153.1,6.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3101667580156783073_3101667580156783073.json,22,11,0,4,154.5,14.9,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3360173763943430971_3360173763943430971.json,8,23,1,3,156.3,7.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3360173763943430971_3360173763943430971.json,10,13,0,4,155.1,5.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3360173763943430971_3360173763943430971.json,10,29,0,5,172.2,4.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3360173763943430971_3360173763943430971.json,21,23,0,3,150.9,14.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3427172709454242001_3427172709454242001.json,9,11,1,3,158.1,15.5,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3427172709454242001_3427172709454242001.json,20,24,0,3,153.9,9.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3427701779009810806_3427701779009810806.json,0,8,0,2,155.1,13.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3427701779009810806_3427701779009810806.json,1,7,0,2,155.1,13.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3427701779009810806_3427701779009810806.json,5,21,1,3,153.1,10.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3427701779009810806_3427701779009810806.json,6,25,1,3,162.2,2.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3427701779009810806_3427701779009810806.json,12,14,0,2,155.1,13.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3427701779009810806_3427701779009810806.json,13,24,1,3,161.7,3.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3427701779009810806_3427701779009810806.json,17,19,0,2,155.1,13.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3427701779009810806_3427701779009810806.json,20,21,1,3,156.5,10.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3945455676764669744_3945455676764669744.json,20,1,0,5,157.2,14.9,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3945455676764669744_3945455676764669744.json,20,7,0,5,151.2,18.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3945455676764669744_3945455676764669744.json,27,11,0,5,151.2,18.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_3945455676764669744_3945455676764669744.json,27,17,0,5,157.2,14.9,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_426575206762093997_426575206762093997.json,1,10,5,8,150.8,10.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_426575206762093997_426575206762093997.json,14,17,5,8,150.8,10.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_4586865347690129803_4586865347690129803.json,2,22,0,3,160.6,5.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_4586865347690129803_4586865347690129803.json,24,3,0,3,160.6,5.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_4745291380495459326_4745291380495459326.json,16,20,0,5,176.5,2.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_4745291380495459326_4745291380495459326.json,21,26,0,5,176.5,2.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5013979757296143839_5013979757296143839.json,10,14,1,5,151.3,10.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5013979757296143839_5013979757296143839.json,12,18,3,7,164.8,3.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5013979757296143839_5013979757296143839.json,16,13,2,5,151.3,10.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5013979757296143839_5013979757296143839.json,15,19,4,7,164.8,3.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_512316842345153488_512316842345153488.json,6,18,0,4,152.8,5.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_512316842345153488_512316842345153488.json,7,19,0,4,152.8,5.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5131605274205599440_5131605274205599440.json,0,11,1,4,151.8,13.5,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5131605274205599440_5131605274205599440.json,17,7,1,4,151.8,13.5,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5300440566793543196_5300440566793543196.json,6,21,0,3,162.4,10.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5300440566793543196_5300440566793543196.json,16,11,1,3,169.5,3.6,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5300440566793543196_5300440566793543196.json,13,23,0,2,155.1,12.3,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5414937288353017562_5414937288353017562.json,3,6,2,4,156.0,4.9,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5414937288353017562_5414937288353017562.json,10,20,5,7,151.2,4.6,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5414937288353017562_5414937288353017562.json,14,19,5,7,151.2,4.6,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5517986464454810789_5517986464454810789.json,16,26,4,10,163.5,3.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5676173399464885326_5676173399464885326.json,6,7,4,10,161.9,2.5,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5676173399464885326_5676173399464885326.json,8,13,3,8,157.1,11.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5676173399464885326_5676173399464885326.json,9,11,2,5,159.3,4.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5676173399464885326_5676173399464885326.json,14,24,2,5,159.3,4.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5676173399464885326_5676173399464885326.json,19,15,4,10,161.9,2.5,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5676173399464885326_5676173399464885326.json,22,21,3,8,157.1,11.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5684222258109128662_5684222258109128662.json,1,7,1,3,163.2,6.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5684222258109128662_5684222258109128662.json,6,16,0,3,162.4,7.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5684222258109128662_5684222258109128662.json,15,7,0,3,162.4,7.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5684222258109128662_5684222258109128662.json,12,16,1,3,163.2,6.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_572604315975044874_572604315975044874.json,2,26,2,5,161.0,8.9,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_572604315975044874_572604315975044874.json,24,27,2,5,161.0,8.9,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5839386631936857114_5839386631936857114.json,13,5,3,6,155.3,11.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_5839386631936857114_5839386631936857114.json,18,7,2,5,155.3,11.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_613366630717440207_613366630717440207.json,5,24,1,3,161.3,2.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_613366630717440207_613366630717440207.json,13,14,1,5,166.4,6.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_613366630717440207_613366630717440207.json,15,24,1,3,155.9,7.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_613366630717440207_613366630717440207.json,17,25,0,3,158.0,5.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_613366630717440207_613366630717440207.json,21,23,1,5,166.4,6.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6211719795207209043_6211719795207209043.json,5,3,0,2,154.7,2.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6211719795207209043_6211719795207209043.json,6,15,0,2,154.7,2.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6211719795207209043_6211719795207209043.json,8,32,1,3,152.0,20.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6211719795207209043_6211719795207209043.json,19,31,1,3,152.0,20.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6314773113839455615_6314773113839455615.json,25,3,6,8,150.5,11.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6385214708472173966_6385214708472173966.json,4,10,1,3,166.0,5.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6385214708472173966_6385214708472173966.json,16,24,0,4,152.9,10.5,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6385214708472173966_6385214708472173966.json,22,23,3,5,163.5,3.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6396902971449932116_6396902971449932116.json,9,1,0,2,162.1,2.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6396902971449932116_6396902971449932116.json,12,5,0,2,162.1,2.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6461013654481217772_6461013654481217772.json,4,1,3,5,161.0,2.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6461013654481217772_6461013654481217772.json,17,11,1,6,161.1,8.6,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6874591377137349370_6874591377137349370.json,0,19,0,4,152.9,12.5,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6874591377137349370_6874591377137349370.json,9,25,0,4,152.9,12.5,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6874591377137349370_6874591377137349370.json,22,24,1,5,158.4,7.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6874591377137349370_6874591377137349370.json,28,30,1,5,158.4,7.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6972701945214969480_6972701945214969480.json,27,10,0,3,158.0,13.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_6972701945214969480_6972701945214969480.json,15,13,1,4,150.9,8.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7022020841308707225_7022020841308707225.json,1,10,0,3,153.9,10.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7022020841308707225_7022020841308707225.json,6,10,0,3,153.9,10.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7022020841308707225_7022020841308707225.json,12,15,0,1,164.0,5.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7022020841308707225_7022020841308707225.json,20,23,0,1,164.0,5.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7116884522946643890_7116884522946643890.json,0,16,4,6,157.0,3.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7116884522946643890_7116884522946643890.json,1,5,0,2,162.9,2.3,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7116884522946643890_7116884522946643890.json,7,25,3,6,153.6,12.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7171104907544769657_7171104907544769657.json,7,34,3,4,162.7,2.9,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7490122729276512549_7490122729276512549.json,0,21,0,3,154.0,7.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7490122729276512549_7490122729276512549.json,2,6,0,2,155.4,3.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7490122729276512549_7490122729276512549.json,13,12,0,2,155.4,3.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7490122729276512549_7490122729276512549.json,15,21,0,3,154.9,6.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7677919003927566633_7677919003927566633.json,5,14,1,3,157.3,5.6,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7790518203886798572_7790518203886798572.json,13,18,0,2,162.4,5.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7790518203886798572_7790518203886798572.json,14,27,1,4,152.0,15.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7790518203886798572_7790518203886798572.json,17,21,2,3,160.3,2.9,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7804498364918396682_7804498364918396682.json,21,22,2,7,151.5,18.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7920265305171595740_7920265305171595740.json,1,5,0,2,157.2,6.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7920265305171595740_7920265305171595740.json,22,12,0,3,152.1,4.3,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7920265305171595740_7920265305171595740.json,22,13,0,3,160.3,6.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_7920265305171595740_7920265305171595740.json,14,18,0,2,156.5,7.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8060806435646978912_8060806435646978912.json,3,8,3,6,152.6,7.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8060806435646978912_8060806435646978912.json,5,4,0,4,169.0,5.5,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8060806435646978912_8060806435646978912.json,5,27,0,3,156.1,10.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8060806435646978912_8060806435646978912.json,5,28,0,4,153.0,10.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8060806435646978912_8060806435646978912.json,12,15,3,6,152.6,7.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8060806435646978912_8060806435646978912.json,16,13,0,4,169.0,5.5,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8060806435646978912_8060806435646978912.json,16,29,0,4,153.0,10.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8060806435646978912_8060806435646978912.json,16,30,0,3,156.1,10.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_820207260319686031_820207260319686031.json,17,15,0,3,151.5,2.5,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8261182986539663734_8261182986539663734.json,20,14,0,2,154.0,4.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8261182986539663734_8261182986539663734.json,15,17,0,2,162.4,9.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_840459121938670176_840459121938670176.json,20,18,1,4,162.4,10.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8415578574889508965_8415578574889508965.json,3,2,0,1,162.0,6.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8415578574889508965_8415578574889508965.json,2,8,1,4,153.0,2.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8424506366316521147_8424506366316521147.json,3,14,2,4,159.0,5.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8424506366316521147_8424506366316521147.json,18,6,2,4,153.8,10.8,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8433643755584024204_8433643755584024204.json,11,9,1,3,161.6,2.9,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8433643755584024204_8433643755584024204.json,12,9,1,3,161.0,3.6,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_854753318081854759_854753318081854759.json,28,2,2,5,162.5,3.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_854753318081854759_854753318081854759.json,5,7,2,5,162.5,3.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8554173616975552422_8554173616975552422.json,4,1,2,5,159.4,9.3,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8554173616975552422_8554173616975552422.json,5,2,1,4,154.2,14.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8554173616975552422_8554173616975552422.json,10,7,3,6,153.2,8.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8554173616975552422_8554173616975552422.json,13,10,0,3,154.2,14.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8618279227650398373_8618279227650398373.json,21,3,2,5,157.0,16.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_8618279227650398373_8618279227650398373.json,21,4,2,5,157.0,16.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_9136392944446620116_9136392944446620116.json,7,9,2,4,151.9,10.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_9136392944446620116_9136392944446620116.json,14,15,2,4,151.9,10.0,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_9155596871455861641_9155596871455861641.json,10,5,6,9,150.7,6.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_9155596871455861641_9155596871455861641.json,8,6,5,8,161.9,2.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_9155596871455861641_9155596871455861641.json,7,12,7,9,150.7,6.7,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_9155596871455861641_9155596871455861641.json,8,11,5,8,161.9,2.2,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_9211791049204126009_9211791049204126009.json,0,15,1,4,163.8,12.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_9211791049204126009_9211791049204126009.json,1,17,0,4,150.6,20.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_9211791049204126009_9211791049204126009.json,19,2,1,4,163.8,12.4,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_9211791049204126009_9211791049204126009.json,12,17,2,4,159.8,15.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_9211791049204126009_9211791049204126009.json,20,23,0,4,150.6,20.1,0
cross_pile,level_data/_excluded/선제테스트/C/Normal/Normal_obj_9211791049204126009_9211791049204126009.json,25,23,2,4,159.8,15.1,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-3169882803232689718_-3169882803232689718.json,0,7,9,11,152.1,18.1,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-3169882803232689718_-3169882803232689718.json,4,21,7,12,156.6,15.0,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-3169882803232689718_-3169882803232689718.json,9,8,5,10,163.2,2.8,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-4689353530334754672_-4689353530334754672.json,15,5,2,5,151.4,11.2,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-5260890524406436738_-5260890524406436738.json,11,10,1,4,167.3,7.4,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-7793136505877179358_-7793136505877179358.json,0,2,0,3,152.0,15.1,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-7793136505877179358_-7793136505877179358.json,0,4,0,3,152.0,15.1,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-7793136505877179358_-7793136505877179358.json,1,3,1,4,151.2,13.5,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-7793136505877179358_-7793136505877179358.json,1,8,1,5,155.6,5.0,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-7793136505877179358_-7793136505877179358.json,6,5,1,4,151.2,13.5,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-7793136505877179358_-7793136505877179358.json,6,9,1,5,155.6,5.0,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-8010025549614792315_-8010025549614792315.json,2,6,1,6,151.8,15.0,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-8010025549614792315_-8010025549614792315.json,14,4,1,6,151.8,15.0,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-8649740917112591499_-8649740917112591499.json,4,10,0,3,158.4,5.5,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-8649740917112591499_-8649740917112591499.json,7,9,0,2,166.0,8.6,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-8649740917112591499_-8649740917112591499.json,19,12,0,3,158.4,5.5,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-8649740917112591499_-8649740917112591499.json,15,13,0,2,166.0,8.6,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-8878909690372073669_-8878909690372073669.json,1,3,2,5,162.4,3.0,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-8878909690372073669_-8878909690372073669.json,7,6,2,5,162.4,3.0,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-8878909690372073669_-8878909690372073669.json,14,15,3,6,162.4,3.0,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_-8878909690372073669_-8878909690372073669.json,19,22,3,6,162.4,3.0,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_1970180865533470436_1970180865533470436.json,1,24,5,10,166.6,2.3,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_1970180865533470436_1970180865533470436.json,14,24,5,10,166.6,2.3,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_3980833093089638224_3980833093089638224.json,14,3,0,5,156.8,14.0,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_3980833093089638224_3980833093089638224.json,14,11,0,5,156.8,14.0,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_5414490971160296731_5414490971160296731.json,8,0,0,2,153.6,3.8,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_5414490971160296731_5414490971160296731.json,14,13,0,2,153.6,3.8,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_6728096743783146897_6728096743783146897.json,9,0,2,3,168.6,3.3,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_6728096743783146897_6728096743783146897.json,20,1,2,3,168.6,3.3,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_6862256012904323546_6862256012904323546.json,2,0,0,3,164.1,2.4,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_6862256012904323546_6862256012904323546.json,1,4,1,2,164.2,2.2,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_6862256012904323546_6862256012904323546.json,8,11,1,2,164.1,2.4,0
cross_pile,level_data/_excluded/선제테스트/C/VeryEasy/VeryEasy_obj_6862256012904323546_6862256012904323546.json,10,9,0,3,164.2,2.2,0
cross_pile,level_data/_excluded/선제테스트/C/VeryHard/VeryHard_obj_-1019615664176520237_-1019615664176520237.json,13,3,0,5,164.7,4.1,0
cross_pile,level_data/_excluded/선제테스트/C/VeryHard/VeryHard_obj_-1019615664176520237_-1019615664176520237.json,4,15,4,9,153.1,19.9,0
cross_pile,level_data/_excluded/선제테스트/C/VeryHard/VeryHard_obj_-1019615664176520237_-1019615664176520237.json,7,15,6,9,151.0,19.3,0
cross_pile,level_data/_excluded/선제테스트/C/VeryHard/VeryHard_obj_-1019615664176520237_-1019615664176520237.json,19,17,4,9,153.1,19.9,0
